Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Chrome 69.0.3497.100,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-25 10:21:29,2018-09-25 10:21:56,"26,223s",FAILED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 10:21:30,2018-09-25 10:21:45,"15,196s",FAILED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 10:21:30,2018-09-25 10:21:30,"0,012s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 10:21:30,2018-09-25 10:21:35,"5,115s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 10:21:35,2018-09-25 10:21:35,"0,033s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 10:21:35,2018-09-25 10:21:37,"2,091s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 10:21:37,2018-09-25 10:21:37,"0,000s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 10:21:37,2018-09-25 10:21:43,"5,537s",FAILED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 10:21:45,2018-09-25 10:21:55,"10,155s",FAILED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 10:21:45,2018-09-25 10:21:45,"0,006s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 10:21:45,2018-09-25 10:21:46,"0,594s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 10:21:46,2018-09-25 10:21:46,"0,012s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 10:21:46,2018-09-25 10:21:48,"2,068s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 10:21:48,2018-09-25 10:21:48,"0,001s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 10:21:48,2018-09-25 10:21:53,"5,418s",FAILED
