Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Chrome 69.0.3497.100,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-25 11:22:46,2018-09-25 11:23:25,"39,067s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 11:22:47,2018-09-25 11:23:07,"20,338s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 11:22:47,2018-09-25 11:22:47,"0,012s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 11:22:47,2018-09-25 11:22:58,"11,485s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 11:22:58,2018-09-25 11:22:58,"0,015s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 11:22:58,2018-09-25 11:23:01,"2,409s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 11:23:01,2018-09-25 11:23:01,"0,000s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:23:01,2018-09-25 11:23:02,"1,141s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:02,2018-09-25 11:23:02,"0,147s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:02,2018-09-25 11:23:02,"0,118s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 11:23:02,2018-09-25 11:23:03,"0,480s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:03,2018-09-25 11:23:03,"0,114s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:03,2018-09-25 11:23:03,"0,144s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:03,2018-09-25 11:23:03,"0,096s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:23:03,2018-09-25 11:23:04,"1,141s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 11:23:04,2018-09-25 11:23:04,"0,005s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 11:23:04,2018-09-25 11:23:04,"0,000s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 11:23:04,2018-09-25 11:23:05,"0,636s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 11:23:07,2018-09-25 11:23:25,"18,464s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 11:23:07,2018-09-25 11:23:07,"0,001s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 11:23:07,2018-09-25 11:23:17,"9,879s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 11:23:17,2018-09-25 11:23:17,"0,008s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 11:23:17,2018-09-25 11:23:19,"2,401s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 11:23:19,2018-09-25 11:23:19,"0,000s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:23:19,2018-09-25 11:23:20,"0,869s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:20,2018-09-25 11:23:20,"0,144s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:20,2018-09-25 11:23:20,"0,105s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 11:23:20,2018-09-25 11:23:21,"0,465s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:21,2018-09-25 11:23:21,"0,112s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:21,2018-09-25 11:23:21,"0,158s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:23:21,2018-09-25 11:23:21,"0,095s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:23:21,2018-09-25 11:23:23,"1,547s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 11:23:23,2018-09-25 11:23:23,"0,006s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 11:23:23,2018-09-25 11:23:23,"0,000s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 11:23:23,2018-09-25 11:23:23,"0,638s",PASSED
