Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Chrome 69.0.3497.100,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-25 12:06:08,2018-09-25 12:06:51,"43,323s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 12:06:08,2018-09-25 12:06:32,"23,819s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 12:06:09,2018-09-25 12:06:09,"0,011s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 12:06:09,2018-09-25 12:06:26,"17,647s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 12:06:26,2018-09-25 12:06:26,"0,015s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 12:06:26,2018-09-25 12:06:26,"0,035s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 12:06:26,2018-09-25 12:06:27,"0,946s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:27,2018-09-25 12:06:27,"0,158s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:27,2018-09-25 12:06:28,"0,150s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 12:06:28,2018-09-25 12:06:28,"0,523s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:28,2018-09-25 12:06:28,"0,114s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:28,2018-09-25 12:06:28,"0,149s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:28,2018-09-25 12:06:28,"0,109s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 12:06:28,2018-09-25 12:06:29,"0,871s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 12:06:29,2018-09-25 12:06:29,"0,055s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 12:06:29,2018-09-25 12:06:30,"0,639s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 12:06:32,2018-09-25 12:06:51,"19,239s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 12:06:32,2018-09-25 12:06:32,"0,001s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 12:06:32,2018-09-25 12:06:45,"13,338s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 12:06:45,2018-09-25 12:06:45,"0,007s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 12:06:45,2018-09-25 12:06:45,"0,025s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 12:06:45,2018-09-25 12:06:46,"1,065s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:46,2018-09-25 12:06:47,"0,147s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:47,2018-09-25 12:06:47,"0,110s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 12:06:47,2018-09-25 12:06:47,"0,469s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:47,2018-09-25 12:06:47,"0,105s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:47,2018-09-25 12:06:47,"0,159s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:06:47,2018-09-25 12:06:48,"0,099s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 12:06:48,2018-09-25 12:06:49,"0,994s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 12:06:49,2018-09-25 12:06:49,"0,048s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 12:06:49,2018-09-25 12:06:49,"0,636s",PASSED
