Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Chrome 69.0.3497.100,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-25 09:29:29,2018-09-25 09:30:02,"33,268s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 09:29:29,2018-09-25 09:29:46,"17,312s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 09:29:30,2018-09-25 09:29:30,"0,009s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 09:29:30,2018-09-25 09:29:41,"11,340s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 09:29:41,2018-09-25 09:29:41,"0,022s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 09:29:41,2018-09-25 09:29:41,"0,033s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 09:29:41,2018-09-25 09:29:42,"0,833s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:42,2018-09-25 09:29:42,"0,175s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:42,2018-09-25 09:29:42,"0,136s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 09:29:42,2018-09-25 09:29:43,"0,493s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:43,2018-09-25 09:29:43,"0,128s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:43,2018-09-25 09:29:43,"0,157s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:43,2018-09-25 09:29:43,"0,100s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 09:29:43,2018-09-25 09:29:44,"0,755s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 09:29:44,2018-09-25 09:29:44,"0,065s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 09:29:44,2018-09-25 09:29:44,"0,639s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 09:29:46,2018-09-25 09:30:02,"15,690s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 09:29:46,2018-09-25 09:29:46,"0,005s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 09:29:46,2018-09-25 09:29:56,"9,941s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 09:29:56,2018-09-25 09:29:56,"0,008s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 09:29:56,2018-09-25 09:29:56,"0,030s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 09:29:56,2018-09-25 09:29:58,"1,085s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:58,2018-09-25 09:29:58,"0,155s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:58,2018-09-25 09:29:58,"0,114s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 09:29:58,2018-09-25 09:29:58,"0,472s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:58,2018-09-25 09:29:58,"0,106s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:58,2018-09-25 09:29:59,"0,158s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 09:29:59,2018-09-25 09:29:59,"0,094s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 09:29:59,2018-09-25 09:29:59,"0,821s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 09:29:59,2018-09-25 09:29:59,"0,049s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 09:29:59,2018-09-25 09:30:00,"0,620s",PASSED
