Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Firefox 62.0,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-25 11:57:06,2018-09-25 11:57:50,"43,687s",PASSED
,,,,,,
Test Cases/Home/Add address,Firefox 62.0,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 11:57:06,2018-09-25 11:57:29,"22,521s",PASSED
Statement - alias_exists = false,Firefox 62.0,,2018-09-25 11:57:06,2018-09-25 11:57:06,"0,012s",PASSED
callTestCase,Firefox 62.0,,2018-09-25 11:57:06,2018-09-25 11:57:21,"14,608s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Firefox 62.0,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 11:57:21,2018-09-25 11:57:21,"0,014s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Firefox 62.0,,2018-09-25 11:57:21,2018-09-25 11:57:23,"2,282s",PASSED
Statement - Else,Firefox 62.0,,2018-09-25 11:57:23,2018-09-25 11:57:23,"0,000s",PASSED
click,Firefox 62.0,,2018-09-25 11:57:23,2018-09-25 11:57:24,"0,827s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:24,2018-09-25 11:57:24,"0,055s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:24,2018-09-25 11:57:24,"0,053s",PASSED
selectOptionByValue,Firefox 62.0,,2018-09-25 11:57:24,2018-09-25 11:57:25,"0,738s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:25,2018-09-25 11:57:25,"0,039s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:25,2018-09-25 11:57:25,"0,056s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:25,2018-09-25 11:57:25,"0,046s",PASSED
click,Firefox 62.0,,2018-09-25 11:57:25,2018-09-25 11:57:26,"1,110s",PASSED
Statement - If (alias_exists),Firefox 62.0,,2018-09-25 11:57:26,2018-09-25 11:57:26,"0,004s",PASSED
Statement - Else,Firefox 62.0,,2018-09-25 11:57:26,2018-09-25 11:57:26,"0,000s",PASSED
closeBrowser,Firefox 62.0,,2018-09-25 11:57:26,2018-09-25 11:57:27,"0,308s",PASSED
,,,,,,
Test Cases/Home/Add address,Firefox 62.0,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 11:57:29,2018-09-25 11:57:50,"20,917s",PASSED
Statement - alias_exists = false,Firefox 62.0,,2018-09-25 11:57:29,2018-09-25 11:57:29,"0,008s",PASSED
callTestCase,Firefox 62.0,,2018-09-25 11:57:29,2018-09-25 11:57:42,"13,163s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Firefox 62.0,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 11:57:42,2018-09-25 11:57:42,"0,007s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Firefox 62.0,,2018-09-25 11:57:42,2018-09-25 11:57:44,"2,291s",PASSED
Statement - Else,Firefox 62.0,,2018-09-25 11:57:44,2018-09-25 11:57:44,"0,000s",PASSED
click,Firefox 62.0,,2018-09-25 11:57:44,2018-09-25 11:57:45,"0,828s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:45,2018-09-25 11:57:45,"0,065s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:45,2018-09-25 11:57:45,"0,055s",PASSED
selectOptionByValue,Firefox 62.0,,2018-09-25 11:57:45,2018-09-25 11:57:46,"0,746s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:46,2018-09-25 11:57:46,"0,035s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:46,2018-09-25 11:57:46,"0,050s",PASSED
setText,Firefox 62.0,,2018-09-25 11:57:46,2018-09-25 11:57:46,"0,040s",PASSED
click,Firefox 62.0,,2018-09-25 11:57:46,2018-09-25 11:57:47,"1,343s",PASSED
Statement - If (alias_exists),Firefox 62.0,,2018-09-25 11:57:47,2018-09-25 11:57:47,"0,004s",PASSED
Statement - Else,Firefox 62.0,,2018-09-25 11:57:47,2018-09-25 11:57:47,"0,000s",PASSED
closeBrowser,Firefox 62.0,,2018-09-25 11:57:47,2018-09-25 11:57:48,"0,255s",PASSED
