Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Chrome 69.0.3497.100,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-24 16:56:34,2018-09-24 16:57:11,"37,712s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-24 16:56:34,2018-09-24 16:56:52,"17,813s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-24 16:56:34,2018-09-24 16:56:34,"0,012s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-24 16:56:34,2018-09-24 16:56:46,"11,744s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-24 16:56:46,2018-09-24 16:56:46,"0,015s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-24 16:56:46,2018-09-24 16:56:46,"0,035s",PASSED
click,Chrome 69.0.3497.100,,2018-09-24 16:56:46,2018-09-24 16:56:47,"0,866s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:56:47,2018-09-24 16:56:47,"0,153s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:56:47,2018-09-24 16:56:47,"0,127s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-24 16:56:47,2018-09-24 16:56:48,"0,507s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:56:48,2018-09-24 16:56:48,"0,109s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:56:48,2018-09-24 16:56:48,"0,154s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:56:48,2018-09-24 16:56:48,"0,096s",PASSED
click,Chrome 69.0.3497.100,,2018-09-24 16:56:48,2018-09-24 16:56:49,"0,895s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-24 16:56:49,2018-09-24 16:56:49,"0,057s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-24 16:56:49,2018-09-24 16:56:50,"0,653s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-24 16:56:52,2018-09-24 16:57:11,"19,623s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-24 16:56:52,2018-09-24 16:56:52,"0,004s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-24 16:56:52,2018-09-24 16:57:05,"13,516s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-24 16:57:05,2018-09-24 16:57:05,"0,010s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-24 16:57:05,2018-09-24 16:57:05,"0,034s",PASSED
click,Chrome 69.0.3497.100,,2018-09-24 16:57:05,2018-09-24 16:57:06,"1,043s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:57:06,2018-09-24 16:57:07,"0,166s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:57:07,2018-09-24 16:57:07,"0,112s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-24 16:57:07,2018-09-24 16:57:07,"0,454s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:57:07,2018-09-24 16:57:07,"0,106s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:57:07,2018-09-24 16:57:07,"0,142s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-24 16:57:07,2018-09-24 16:57:08,"0,092s",PASSED
click,Chrome 69.0.3497.100,,2018-09-24 16:57:08,2018-09-24 16:57:09,"1,242s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-24 16:57:09,2018-09-24 16:57:09,"0,042s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-24 16:57:09,2018-09-24 16:57:09,"0,622s",PASSED
