Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Chrome 69.0.3497.100,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-25 12:23:05,2018-09-25 12:23:43,"38,160s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 12:23:05,2018-09-25 12:23:27,"22,077s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 12:23:05,2018-09-25 12:23:05,"0,012s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 12:23:05,2018-09-25 12:23:18,"12,793s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 12:23:18,2018-09-25 12:23:18,"0,015s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 12:23:18,2018-09-25 12:23:18,"0,037s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 12:23:18,2018-09-25 12:23:20,"2,013s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:20,2018-09-25 12:23:20,"0,150s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:20,2018-09-25 12:23:20,"0,119s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 12:23:20,2018-09-25 12:23:21,"0,494s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:21,2018-09-25 12:23:21,"0,112s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:21,2018-09-25 12:23:21,"0,152s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:21,2018-09-25 12:23:21,"0,100s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 12:23:21,2018-09-25 12:23:24,"2,944s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 12:23:24,2018-09-25 12:23:24,"0,062s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 12:23:24,2018-09-25 12:23:25,"0,651s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 12:23:27,2018-09-25 12:23:43,"15,809s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 12:23:27,2018-09-25 12:23:27,"0,002s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 12:23:27,2018-09-25 12:23:37,"10,474s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 12:23:37,2018-09-25 12:23:37,"0,008s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 12:23:37,2018-09-25 12:23:37,"0,026s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 12:23:37,2018-09-25 12:23:38,"0,790s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:38,2018-09-25 12:23:38,"0,140s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:38,2018-09-25 12:23:39,"0,108s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 12:23:39,2018-09-25 12:23:39,"0,485s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:39,2018-09-25 12:23:39,"0,107s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:39,2018-09-25 12:23:39,"0,150s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 12:23:39,2018-09-25 12:23:39,"0,099s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 12:23:39,2018-09-25 12:23:40,"0,730s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 12:23:40,2018-09-25 12:23:40,"0,042s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 12:23:40,2018-09-25 12:23:41,"0,623s",PASSED
