Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Chrome 69.0.3497.100,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-25 10:15:31,2018-09-25 10:16:15,"44,481s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 10:15:31,2018-09-25 10:15:53,"22,443s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 10:15:31,2018-09-25 10:15:31,"0,009s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 10:15:31,2018-09-25 10:15:44,"12,991s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 10:15:44,2018-09-25 10:15:44,"0,018s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 10:15:44,2018-09-25 10:15:47,"2,402s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 10:15:47,2018-09-25 10:15:47,"0,000s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 10:15:47,2018-09-25 10:15:48,"1,078s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:15:48,2018-09-25 10:15:48,"0,163s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:15:48,2018-09-25 10:15:48,"0,145s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 10:15:48,2018-09-25 10:15:49,"0,496s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:15:49,2018-09-25 10:15:49,"0,121s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:15:49,2018-09-25 10:15:49,"0,148s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:15:49,2018-09-25 10:15:49,"0,097s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 10:15:49,2018-09-25 10:15:51,"1,710s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 10:15:51,2018-09-25 10:15:51,"0,004s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 10:15:51,2018-09-25 10:15:51,"0,001s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 10:15:51,2018-09-25 10:15:51,"0,679s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 10:15:53,2018-09-25 10:16:15,"21,760s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 10:15:53,2018-09-25 10:15:53,"0,002s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 10:15:53,2018-09-25 10:16:04,"10,405s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 10:16:04,2018-09-25 10:16:04,"0,007s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 10:16:04,2018-09-25 10:16:06,"2,416s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 10:16:06,2018-09-25 10:16:06,"0,000s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 10:16:06,2018-09-25 10:16:08,"1,290s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:16:08,2018-09-25 10:16:08,"0,188s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:16:08,2018-09-25 10:16:08,"0,104s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 10:16:08,2018-09-25 10:16:08,"0,461s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:16:08,2018-09-25 10:16:08,"0,112s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:16:08,2018-09-25 10:16:09,"0,157s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 10:16:09,2018-09-25 10:16:09,"0,091s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 10:16:09,2018-09-25 10:16:12,"3,841s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 10:16:12,2018-09-25 10:16:13,"0,004s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 10:16:13,2018-09-25 10:16:13,"0,000s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 10:16:13,2018-09-25 10:16:13,"0,637s",PASSED
