Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Chrome 69.0.3497.100,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-25 11:08:15,2018-09-25 11:08:53,"37,734s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 11:08:16,2018-09-25 11:08:35,"19,186s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 11:08:16,2018-09-25 11:08:16,"0,009s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 11:08:16,2018-09-25 11:08:27,"10,665s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 11:08:27,2018-09-25 11:08:27,"0,015s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 11:08:27,2018-09-25 11:08:29,"2,402s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 11:08:29,2018-09-25 11:08:29,"0,000s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:08:29,2018-09-25 11:08:30,"0,828s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:30,2018-09-25 11:08:30,"0,181s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:30,2018-09-25 11:08:30,"0,129s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 11:08:30,2018-09-25 11:08:31,"0,499s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:31,2018-09-25 11:08:31,"0,114s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:31,2018-09-25 11:08:31,"0,149s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:31,2018-09-25 11:08:31,"0,098s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:08:31,2018-09-25 11:08:32,"1,021s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 11:08:32,2018-09-25 11:08:32,"0,005s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 11:08:32,2018-09-25 11:08:32,"0,000s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 11:08:32,2018-09-25 11:08:33,"0,645s",PASSED
,,,,,,
Test Cases/Home/Add address,Chrome 69.0.3497.100,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 11:08:35,2018-09-25 11:08:53,"18,292s",PASSED
Statement - alias_exists = false,Chrome 69.0.3497.100,,2018-09-25 11:08:35,2018-09-25 11:08:35,"0,004s",PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-25 11:08:35,2018-09-25 11:08:45,"10,181s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Chrome 69.0.3497.100,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 11:08:45,2018-09-25 11:08:45,"0,009s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Chrome 69.0.3497.100,,2018-09-25 11:08:45,2018-09-25 11:08:47,"2,413s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 11:08:47,2018-09-25 11:08:47,"0,000s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:08:47,2018-09-25 11:08:48,"0,816s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:48,2018-09-25 11:08:48,"0,157s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:48,2018-09-25 11:08:49,"0,104s",PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-09-25 11:08:49,2018-09-25 11:08:49,"0,475s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:49,2018-09-25 11:08:49,"0,110s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:49,2018-09-25 11:08:49,"0,140s",PASSED
setText,Chrome 69.0.3497.100,,2018-09-25 11:08:49,2018-09-25 11:08:49,"0,105s",PASSED
click,Chrome 69.0.3497.100,,2018-09-25 11:08:49,2018-09-25 11:08:51,"1,102s",PASSED
Statement - If (alias_exists),Chrome 69.0.3497.100,,2018-09-25 11:08:51,2018-09-25 11:08:51,"0,005s",PASSED
Statement - Else,Chrome 69.0.3497.100,,2018-09-25 11:08:51,2018-09-25 11:08:51,"0,000s",PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-25 11:08:51,2018-09-25 11:08:51,"0,638s",PASSED
