Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add addresses,Firefox 62.0,Test the addresse adding function using data driven approach with spreadsheet Addresses,2018-09-25 11:20:34,2018-09-25 11:21:19,"44,509s",PASSED
,,,,,,
Test Cases/Home/Add address,Firefox 62.0,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 11:20:34,2018-09-25 11:20:57,"22,430s",PASSED
Statement - alias_exists = false,Firefox 62.0,,2018-09-25 11:20:35,2018-09-25 11:20:35,"0,008s",PASSED
callTestCase,Firefox 62.0,,2018-09-25 11:20:35,2018-09-25 11:20:49,"14,270s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Firefox 62.0,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 11:20:49,2018-09-25 11:20:49,"0,016s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Firefox 62.0,,2018-09-25 11:20:49,2018-09-25 11:20:51,"2,289s",PASSED
Statement - Else,Firefox 62.0,,2018-09-25 11:20:51,2018-09-25 11:20:51,"0,000s",PASSED
click,Firefox 62.0,,2018-09-25 11:20:51,2018-09-25 11:20:52,"0,799s",PASSED
setText,Firefox 62.0,,2018-09-25 11:20:52,2018-09-25 11:20:52,"0,056s",PASSED
setText,Firefox 62.0,,2018-09-25 11:20:52,2018-09-25 11:20:52,"0,053s",PASSED
selectOptionByValue,Firefox 62.0,,2018-09-25 11:20:52,2018-09-25 11:20:53,"0,735s",PASSED
setText,Firefox 62.0,,2018-09-25 11:20:53,2018-09-25 11:20:53,"0,039s",PASSED
setText,Firefox 62.0,,2018-09-25 11:20:53,2018-09-25 11:20:53,"0,053s",PASSED
setText,Firefox 62.0,,2018-09-25 11:20:53,2018-09-25 11:20:53,"0,041s",PASSED
click,Firefox 62.0,,2018-09-25 11:20:53,2018-09-25 11:20:54,"1,317s",PASSED
Statement - If (alias_exists),Firefox 62.0,,2018-09-25 11:20:54,2018-09-25 11:20:54,"0,006s",PASSED
Statement - Else,Firefox 62.0,,2018-09-25 11:20:54,2018-09-25 11:20:54,"0,001s",PASSED
closeBrowser,Firefox 62.0,,2018-09-25 11:20:54,2018-09-25 11:20:55,"0,321s",PASSED
,,,,,,
Test Cases/Home/Add address,Firefox 62.0,"Add an address. It uses the common function GoToUrl to go to the page you want in an efficient way.
Implemented as requested in the same fashion way than Delete address to check doublon",2018-09-25 11:20:57,2018-09-25 11:21:19,"21,801s",PASSED
Statement - alias_exists = false,Firefox 62.0,,2018-09-25 11:20:57,2018-09-25 11:20:57,"0,004s",PASSED
callTestCase,Firefox 62.0,,2018-09-25 11:20:57,2018-09-25 11:21:11,"14,019s",PASSED
"Statement - deleteButton = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Page_Addresses - My Store/span_Delete), ""xpath"", ""equals"", ""//a[@title='Delete' and ../../li[1]/h3/text()='"" + myAlias + ""']"", true)",Firefox 62.0,"Chekc if a frame with the same alias exist on the ""Adresses page"". If so, a delete button normaly also exists. And in this case, we will expect an error message after clicking the add address button",2018-09-25 11:21:11,2018-09-25 11:21:11,"0,008s",PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.waitForElementPresent(deleteButton, 2))",Firefox 62.0,,2018-09-25 11:21:11,2018-09-25 11:21:13,"2,288s",PASSED
Statement - Else,Firefox 62.0,,2018-09-25 11:21:13,2018-09-25 11:21:13,"0,000s",PASSED
click,Firefox 62.0,,2018-09-25 11:21:13,2018-09-25 11:21:14,"0,835s",PASSED
setText,Firefox 62.0,,2018-09-25 11:21:14,2018-09-25 11:21:14,"0,061s",PASSED
setText,Firefox 62.0,,2018-09-25 11:21:14,2018-09-25 11:21:14,"0,049s",PASSED
selectOptionByValue,Firefox 62.0,,2018-09-25 11:21:14,2018-09-25 11:21:15,"0,715s",PASSED
setText,Firefox 62.0,,2018-09-25 11:21:15,2018-09-25 11:21:15,"0,039s",PASSED
setText,Firefox 62.0,,2018-09-25 11:21:15,2018-09-25 11:21:15,"0,049s",PASSED
setText,Firefox 62.0,,2018-09-25 11:21:15,2018-09-25 11:21:15,"0,045s",PASSED
click,Firefox 62.0,,2018-09-25 11:21:15,2018-09-25 11:21:16,"1,484s",PASSED
Statement - If (alias_exists),Firefox 62.0,,2018-09-25 11:21:16,2018-09-25 11:21:16,"0,005s",PASSED
Statement - Else,Firefox 62.0,,2018-09-25 11:21:16,2018-09-25 11:21:16,"0,000s",PASSED
closeBrowser,Firefox 62.0,,2018-09-25 11:21:16,2018-09-25 11:21:17,"0,169s",PASSED
